,HMI_214_DL,振动风选_1#振动X,振动风选_1#振动Y,振动风选_1#振动Z,振动风选_2#振动X,振动风选_2#振动Y,振动风选_2#振动Z,振动风选_3#振动X,振动风选_3#振动Y,振动风选_3#振动Z,振动风选_4#振动X,振动风选_4#振动Y,振动风选_4#振动Z,振动风选_5#振动X,振动风选_5#振动Y,振动风选_5#振动Z
949,13.79,-4.8484,-5.0256,-5.2697,-4.4252,-5.324,-5.6495,-8.2302,-9.0403,-11.46,-2.9983,-3.9007,-2.8175,-4.6386,38.388,-3.266
950,13.79,-4.6277,-5.0744,-5.1449,-4.3637,-5.2372,-5.4524,-7.5556,-8.7727,-8.1018,-5.597,-4.1991,-4.3149,-2.6565,22.7593,-4.6729
951,13.82,-4.7977,-4.9985,-5.248,-4.3962,-5.2932,-5.588,-7.9263,-9.006,-9.5919,-4.5952,-4.0834,-3.7163,-3.3202,31.0746,-3.9188
952,13.82,-4.7832,-5.0202,-5.2245,-4.4107,-5.3204,-5.6585,-8.2012,-9.0693,-11.4004,-3.0616,-3.8917,-2.7524,-7.8395,50.0,-6.391
953,13.82,-4.4993,-4.8827,-4.9243,-4.2154,-5.125,-5.4271,-7.3295,-8.7926,-7.8287,-5.8629,-4.0834,-4.3149,-4.1485,30.1414,-5.8647
954,13.82,-4.7489,-5.0762,-5.2082,-4.3836,-5.2842,-5.6133,-8.0348,-9.0801,-10.2809,-4.1955,-3.9514,-3.3021,-3.8284,31.6714,-3.9043
955,13.82,-4.7055,-5.0961,-5.1214,-4.3112,-5.2155,-5.5229,-7.6099,-8.8848,-8.5973,-5.2661,-4.1358,-4.4179,-3.3347,41.2091,-4.852
956,13.82,-4.8682,-5.0599,-5.2137,-4.3926,-5.2589,-5.6477,-7.9914,-8.9571,-10.715,-3.7506,-4.087,-3.2316,-4.2244,38.5091,-3.8989
957,13.82,-4.351,-4.6331,-4.6458,-3.9134,-4.7001,-4.9985,-6.7436,-7.8956,-7.033,-5.682,-4.0761,-4.3456,-3.3076,8.3152,-5.3312
958,13.85,-4.6114,-5.0111,-4.9749,-4.1847,-4.9623,-5.2625,-6.9642,-8.4924,-7.5882,-5.7978,-4.2064,-4.4849,-2.9947,32.9572,-5.2896
959,13.85,-4.6567,-5.0925,-5.1232,-4.2859,-5.1486,-5.4777,-7.4218,-8.7962,-8.7582,-4.984,-4.1684,-4.0436,-3.8844,41.6196,-4.9641
960,13.85,-4.6151,-4.9424,-5.1793,-4.3221,-5.1938,-5.5555,-8.0023,-8.845,-10.5667,-3.5535,-3.917,-3.0001,-8.1216,50.0,-7.2228
961,13.85,-4.6856,-5.0419,-5.0979,-4.3094,-5.21,-5.5555,-7.5538,-8.9011,-8.7438,-5.5392,-4.1467,-4.2932,-4.7181,45.5802,-6.1233
962,13.85,-4.6639,,,,,,,,,,,,,,
963,13.85,-4.8267,-4.9551,-5.2354,-4.3944,-5.2932,-5.6477,-8.156,-8.9897,-11.3335,-3.0092,-3.9767,-2.8753,-5.9877,46.1589,-4.9171
964,13.85,-4.6603,,,,,,,,,,,,,,
965,13.77,-4.6567,-5.0509,-5.1522,-4.3474,-5.2679,-5.6097,-8.0276,-9.0168,-10.299,-3.8609,-4.0472,-3.3582,-6.1468,49.2423,-5.8936
966,13.77,-4.8031,-5.0202,-5.2028,-4.3999,-5.3005,-5.6477,-8.2356,-9.006,-11.1725,-3.2099,-3.9749,-2.8916,-5.1142,38.7786,-4.1033
967,13.77,-4.8339,,,,,,,,,,,,,,
968,13.77,-4.6729,-5.0165,-5.2137,-4.3926,-5.3041,-5.635,-8.1614,-9.0367,-10.7385,-3.4776,-3.9477,-3.0905,-5.0039,40.1259,-4.2751
969,13.77,-4.8484,-5.1431,-5.1648,-4.3221,-5.1648,-5.4488,-7.5665,-8.751,-8.8468,-5.1522,-4.1394,-3.832,-4.078,40.455,-5.0834
970,13.77,-4.8375,-5.1178,-5.2173,-4.3836,-5.2878,-5.6224,-8.0602,-9.0765,-10.2936,-4.2208,-4.0997,-3.4269,-4.4161,37.6935,-4.4722
971,13.77,-4.6693,-5.0165,-5.0202,-4.2244,-5.0816,-5.3909,-7.1595,-8.6949,-7.8178,-5.9045,-4.1666,-4.3492,-4.0219,36.2558,-6.1305
972,13.77,-4.9098,-5.1684,-5.3095,-4.4595,-5.38,-5.7092,-8.2717,-9.2284,-10.8578,-3.7271,-4.1358,-3.181,-4.2588,38.8238,-3.8609
973,13.71,-4.729,-4.9713,-5.0021,-4.2172,-5.0003,-5.21,-7.2825,-8.3622,-7.5194,-5.7652,-4.2009,-4.2317,-3.8356,39.2325,-5.5952
974,13.71,-4.7724,,,,,,,,,,,,,,
975,13.71,-4.72,-5.0871,-5.2553,-4.4161,-5.3131,-5.6622,-8.109,-9.0892,-10.885,-3.4233,-3.9966,-3.2135,-6.0672,48.8118,-5.5193
976,13.71,-4.8267,,,,,,,,,,,,,,
977,13.71,-4.6259,-4.9731,-5.1033,-4.3347,-5.163,-5.4108,-7.4923,-8.7112,-7.9824,-5.6242,-4.0906,-4.1702,-2.4449,26.3527,-4.2769
978,13.71,-4.7995,-4.9315,-5.2173,-4.3836,-5.2788,-5.6224,-8.1596,-8.9933,-11.4022,-3.0164,-3.9224,-2.6692,-6.3096,48.9692,-4.8285
979,13.71,-4.7254,-5.0364,-5.1938,-4.351,-5.2553,-5.6206,-7.9498,-8.9535,-10.7584,-3.4649,-4.0526,-3.0923,-5.7743,49.7649,-5.3276
980,13.71,-4.6187,,,,,,,,,,,,,,
981,13.68,-4.8122,,,,,,,,,,,,,,
982,13.68,-4.653,,,,,,,,,,,,,,
983,13.68,-4.7453,,,,,,,,,,,,,,
984,13.68,-4.8303,,,,,,,,,,,,,,
985,13.68,-4.3673,,,,,,,,,,,,,,
986,13.68,-4.6585,-5.0147,-5.1142,-4.3058,-5.2317,-5.5699,-7.6768,-8.8957,-9.3261,-4.6747,-4.1467,-3.9948,-4.1684,49.0325,-5.2751
987,13.68,-4.7001,-4.9297,-5.0328,-4.3311,-5.2046,-5.4542,-7.6822,-8.7727,-8.8758,-5.0093,-4.0472,-3.8519,-4.0436,34.4853,-5.1359
988,13.68,-4.7941,-5.0256,-5.2137,-4.3691,-5.277,-5.588,-8.2555,-8.9571,-11.4347,-2.9893,-3.9297,-2.756,-5.2173,49.2242,-3.7289
989,13.64,-4.7181,-4.9948,-5.1793,-4.3709,-5.2589,-5.5717,-8.2265,-8.921,-11.3787,-3.0453,-3.9459,-2.7017,-5.8539,50.0,-4.8845
990,13.64,-4.8122,-4.9749,-5.2137,-4.3944,-5.2679,-5.5826,-8.1759,-8.921,-11.3552,-3.0182,-3.917,-2.7162,-5.503,49.1482,-3.926
991,13.64,-4.521,,,,,,,,,,,,,,
992,13.64,-4.814,,,,,,,,,,,,,,
993,13.64,-4.7272,-5.0527,-5.239,-4.398,-5.3023,-5.6115,-8.0855,-9.006,-10.8922,-3.4884,-3.964,-3.1755,-6.5971,,-6.0926
994,13.64,-4.389,,,,,,,,,,,,,,
995,13.64,-4.4053,-4.7308,-4.8267,-4.0798,-4.7832,-4.9786,-7.0022,-7.9227,-8.0583,-4.9207,-4.0671,-3.6258,-3.1213,13.822,-4.0834
996,13.74,-4.7887,-5.0328,-5.1902,,-5.286,-5.6278,-8.203,-8.9789,-11.3335,-3.0381,-4.0725,-2.8175,-5.8358,49.1754,-4.5246
997,13.74,-4.8194,-5.0003,-5.2336,-4.4089,-5.3059,-5.6405,-8.2826,-9.0638,-11.4022,-3.0146,-3.9803,-2.7325,-5.6531,49.3996,-4.1883
998,13.74,-4.7145,-5.0654,-5.1033,-4.313,-5.1666,-5.5356,-7.4435,-8.9879,-8.1795,-5.7851,-4.1485,-4.2389,-5.0111,39.6539,-6.6116
999,13.74,-4.8936,-5.154,-5.2589,-4.4306,-5.3258,-5.664,-8.2356,-9.1127,-10.8832,-3.6765,-3.8682,-2.9676,-4.7507,45.1895,-4.5084
1000,13.74,-4.6983,-5.0382,-5.0292,-4.2244,-5.0581,-5.2914,-7.4706,-8.4363,-7.8486,-5.9388,-4.181,-4.2281,-3.5209,31.1361,-5.5319
1001,13.74,-4.72,-5.0907,-5.2751,,-5.3475,-5.7092,-8.0457,-9.1705,-10.4853,-3.747,-3.9785,-3.2931,-6.3222,50.0,-5.8647
1002,13.74,-4.6892,-5.069,-5.0636,-4.2606,-5.1395,-5.4741,-7.3621,-8.7944,-7.9064,-5.8774,-4.2968,-4.3691,-3.3672,30.2047,-5.2317
1003,13.74,-4.6331,-5.0364,-5.0491,-4.2751,-5.1648,-5.4126,-7.5574,-8.7329,-7.5375,-5.8141,-4.2498,-4.6675,-4.0743,29.9732,-5.975
1004,13.75,-4.7308,-5.1178,-5.154,-4.2715,-5.1377,-5.5012,-7.3784,-8.8776,-7.9498,-5.9045,-4.3004,-4.5934,-3.5951,44.6542,-5.6929
1005,13.75,-4.8248,,,,,,,,,,,,,,
1006,13.75,-4.6096,-4.9894,-5.0798,-4.2516,-5.1214,-5.4343,-7.4869,-8.6786,-8.3368,-5.4668,-4.125,-4.1919,-2.9929,24.7161,-4.8484
1007,13.75,-4.7109,,,,,,,,,,,,,,
1008,13.75,-4.738,-5.1287,-5.2046,-4.398,-5.3005,-5.6386,-7.7473,-9.1271,-8.6334,-5.456,-4.21,-4.1033,-4.3818,46.5603,-5.7887
1009,13.75,-4.8899,,,,,,,,,,,,,,
1010,13.75,-4.7344,,,,,,,,,,,,,,
1011,13.74,-4.7326,-4.9804,-5.0419,-4.3384,-5.2516,-5.5518,-7.467,-8.9264,-7.9372,-5.8972,-4.2624,-4.4234,-3.8971,33.572,-5.5717
1012,13.74,-4.9315,-5.078,-5.3511,-4.4957,-5.3963,-5.7417,-8.2464,-9.2809,-10.3135,-3.87,-4.1214,-3.3745,-4.8013,44.7465,-4.5138
1013,13.74,-4.9171,,,,,,,,,,,,,,
1014,13.74,-4.6458,-5.0382,-5.2426,-4.4071,-5.3185,-5.673,-7.8251,-9.0982,-9.346,-5.0039,-4.3438,-3.9441,-4.861,49.8011,-5.6025
1015,13.74,-4.7236,-4.9912,-5.2679,-4.4469,-5.3421,-5.6748,-7.8992,-9.1271,-9.516,-4.6368,-4.096,-3.738,-5.5699,48.5044,-5.9732
1016,13.74,-4.7362,-5.1431,-5.2064,-4.4107,-5.2896,-5.6188,-7.6731,-9.0277,-8.7908,-5.277,-4.3185,-4.3926,-4.568,48.1409,-6.0998
1017,13.74,-4.7507,,,,,,,,,,,,,,
1018,13.8,-4.7706,,,,,,,,,,,,,,
1019,13.8,-4.8122,,,,,,,,,,,,,,
1020,13.8,-4.8809,,,,,,,,,,,,,,
1021,13.8,-4.7941,,,,,,,,,,,,,,
1022,13.8,-4.7851,-4.9768,,-4.4396,-5.333,-5.673,-8.2989,-9.0693,-11.4185,-3.1321,-4.0816,-2.8753,-5.0455,42.3069,-3.6421
1023,13.8,-4.7435,,-5.1757,-4.3583,-5.1015,-5.4252,-7.3259,-8.6479,-7.7979,-5.9063,-4.2877,-4.6639,-4.3347,44.3757,-6.4796
1024,13.8,-4.7543,-4.9333,-5.107,-4.2986,-5.1395,-5.4325,-7.6207,-8.7076,-8.1289,-5.6495,-4.1611,-4.1919,-3.3618,29.1215,-4.7362
1025,13.8,-4.5988,,,,,,,,,,,,,,
1026,13.78,-4.9225,-5.0437,-5.3366,-4.4885,-5.3891,-5.7453,-8.3821,-9.2266,-11.5034,-3.0869,-4.1286,-3.0562,-6.1034,47.2313,-4.9207
1027,13.78,-4.8267,-5.0111,-5.2733,-4.474,-5.3999,-5.749,-8.3549,-9.2465,-11.2304,-3.4143,-4.0364,-2.9205,-6.1215,49.3381,-5.1648
1028,13.78,-4.691,,-5.333,-4.5029,-5.4017,-5.7544,-8.505,-9.2049,-11.4347,-2.9386,-4.1322,-2.8319,-6.0437,46.5603,-5.0147
1029,13.78,-4.946,,,,,,,,,,,,,,
1030,13.78,-4.7652,-5.0183,-5.0202,-4.1991,-5.1467,-5.6079,-7.3892,-9.0403,-8.1632,-5.9298,-4.1322,-4.3854,-2.9404,32.4273,-5.2625
1031,13.78,-4.7615,,,,,,,,,,,,,,
1032,13.78,-4.7977,-5.0654,-5.2028,-4.3763,-5.2082,-5.5247,-7.4507,-8.8161,-8.1849,-5.6694,-4.2479,-4.3528,-4.1051,50.0,-5.8593
1033,13.78,-4.6331,,-4.653,-3.926,-4.7634,-5.0762,-6.8033,-8.1669,-7.1722,-5.8755,-4.0888,-4.2642,-3.6168,-6.1613,-5.1648
1034,13.81,-4.2678,-4.5518,-4.5698,-3.7705,-4.6114,-4.9044,-6.4398,-7.8287,-7.0709,-5.6766,-4.0997,-4.1521,-1.4684,-2.7505,-3.3546
1035,13.81,-4.6386,-4.7778,-5.0039,-4.219,-5.0744,-5.4108,-7.6153,-8.6371,-10.5649,-3.3781,-3.9767,-3.1972,-5.3439,32.1163,-4.5952
1036,13.81,-4.8285,-4.9695,-5.1956,-4.398,-5.2987,-5.6206,-8.147,-9.0313,-11.0568,-3.3311,-4.0761,-3.0526,-5.0057,50.0,-4.2299
1037,13.81,-4.4921,-4.7814,-4.8538,-3.9803,-4.8267,-5.2336,-6.6695,-8.364,-7.6117,-5.8755,-4.1322,-4.4161,-0.9222,18.8079,-2.8934
1038,13.81,-4.7254,-5.0509,-5.2408,-4.4668,-5.3565,-5.6857,-8.1198,-9.185,-10.1706,-4.0942,-4.1286,-3.4378,-4.1557,,-3.709
1039,13.81,-4.8954,-5.0292,-5.2137,-4.4957,-5.3999,-5.7182,-8.1886,-9.2302,-9.7438,-4.6838,-4.2299,-3.7579,-2.6818,33.4871,-3.2063
1040,13.81,-4.9062,-4.9912,-5.286,-4.4505,-5.3403,-5.6676,-8.2844,-9.1253,-11.0658,-3.4233,-4.1503,-3.0218,-5.4108,46.8262,-4.5047
1041,13.81,-4.6386,,,,,,,,,,,,,,
1042,13.81,-4.8556,-5.031,-5.2028,-4.3782,-5.2118,-5.6549,-7.9951,-9.0892,-9.516,-4.823,-4.2733,-3.8465,-3.6548,38.0118,-4.3583
1043,13.81,-4.9297,,,,,,,,,,,,,,
1044,13.81,-4.7019,,,,,,,,,,,,,,
1045,13.81,-4.9062,-5.1196,-5.2697,-4.4686,-5.3981,-5.7218,-8.1976,-9.2284,-10.4329,-4.1033,-4.1521,-3.4866,-3.7597,38.0986,-3.8682
1046,13.81,-4.8502,,,,,,,,,,,,,,
1047,13.81,-4.8086,-4.9315,-5.2444,-4.4252,-5.3348,-5.6423,-8.2609,-9.0331,-11.2521,-3.0851,-4.0508,-2.9531,-7.467,47.1897,-5.928
1048,13.81,-4.738,,,,,,,,,,,,,,
1049,13.81,-4.776,-5.0111,-5.248,-4.4668,-5.3638,-5.6802,-8.147,-9.1904,-10.498,-3.8193,-4.0689,-3.0598,-5.2571,48.4104,-4.72
1050,13.77,-4.8809,-4.9225,-5.2679,-4.4722,-5.3764,-5.711,-8.2916,-9.1344,-11.4836,-3.105,-4.0183,-2.7596,-4.6295,50.0,-3.0037
1051,13.77,-4.7778,,-5.1486,-4.3456,-5.2209,-5.5591,-7.8305,-8.9933,-9.1543,-4.6151,-4.0743,-3.7579,-1.1302,47.3651,-2.0037
1052,13.77,-4.7778,,,,,,,,,,,,,,
1053,13.77,-4.7055,-5.1486,-5.2137,-4.4324,-5.3547,-5.6893,-7.9607,-9.1832,-9.7655,-4.5084,-4.0418,-3.5788,-4.474,47.4844,-4.8248
1054,13.77,-4.8321,-5.0183,-5.2137,-4.3962,-5.2896,-5.6477,-7.8884,-9.0657,-9.5847,-4.823,-4.219,-3.4993,-4.3962,,-5.2697
1055,13.77,-4.6856,,,,,,,,,,,,,,
1056,13.79,-4.861,-5.0744,-5.192,-4.3872,-5.2896,-5.6495,-7.6135,-9.091,-8.4671,-5.7616,-4.2914,-4.4125,-3.6421,,-5.3855
1057,13.79,-4.8538,-4.8954,-5.0618,-4.2335,-5.0834,-5.4687,-7.8106,-8.6624,-11.149,-3.2497,-4.0454,-2.8681,-6.2861,34.469,-4.6657
1058,13.79,-4.7109,-4.861,-5.0961,-4.3384,-5.2263,-5.588,-7.8884,-8.9373,-10.3243,-4.0364,-4.0942,-3.3528,-6.7436,40.6051,-6.3801
1059,13.79,-4.7706,,,,,,,,,,,,,,
1060,13.79,-4.4975,-4.7977,-5.0491,-4.3402,-5.2751,-5.6314,-7.9914,-9.0186,-10.6643,-3.7181,-4.0201,-3.1339,-5.2625,31.6461,-4.8773
1061,13.79,-4.7055,-4.9098,-5.0816,-4.2443,-5.0834,-5.4108,-7.7383,-8.6154,-9.7981,-4.1087,-4.0834,-3.4522,-4.4378,33.9301,-4.4035
1062,13.79,-4.8502,,,,,,,,,,,,,,
1063,13.79,-4.8194,-5.1232,-5.2408,-4.4324,-5.3475,-5.6857,-7.7563,-9.2031,-8.5358,-5.6115,-4.257,-4.2498,-3.9731,26.4196,-5.805
1064,13.7,-4.8375,-4.993,-5.2372,-4.4324,-5.3421,-5.6802,-8.3368,-9.0783,-11.4872,-2.9784,-4.0147,-2.7831,-4.2208,4.3638,-2.9151
1065,13.7,-4.6585,,,,,,,,,,,,,,
1066,13.7,-4.8122,,,,,,,,,,,,,,
1067,13.7,-4.6983,-5.0057,-5.2118,-4.3999,-5.3131,-5.6567,-8.0891,-9.1271,-10.8542,-3.8519,-4.078,-3.1936,-5.0762,14.2904,-4.5246
1068,13.7,-4.8321,-4.9966,-5.2444,,-5.3204,-5.6585,-8.0927,-9.1235,-9.8795,-4.389,-4.0635,-3.4649,-5.9208,23.7757,-5.8484
1069,13.7,-4.8212,-5.0455,-5.2064,-4.3745,-5.2534,-5.6061,-8.0728,-9.0024,-10.4491,-3.6711,-4.049,-3.1665,-4.72,10.4058,-4.087
1070,13.7,-4.776,-5.0979,-5.1865,-4.3709,-5.1847,-5.494,-7.5393,-8.8902,-8.1036,-5.8683,-4.181,-4.512,-4.1828,21.5531,-6.0076
1071,13.7,-4.7724,,,,,,,,,,,,,,
1072,13.73,-4.8049,-5.116,-5.0726,-4.2914,-5.2046,-5.5808,-7.5972,-9.0566,-8.3242,-5.7056,-4.3275,-4.2606,-5.116,21.157,-6.9877
1073,13.73,-4.8267,,,,,,,,,,,,,,
1074,13.73,-4.8502,,,,,,,,,,,,,,
1075,13.73,-4.7236,-5.2516,-5.1721,-4.3962,-5.2715,-5.5699,-7.7798,-8.9644,-8.449,-5.5772,-4.1756,-4.0888,-4.5066,28.541,-6.2119
1076,13.73,-4.6856,-5.022,-5.2155,-4.4017,-5.2968,-5.6296,-8.0258,-9.0946,-10.2864,-3.9713,-4.0834,-3.2334,-7.7618,28.8773,-6.9443
1077,13.73,-4.7634,,,,,,,,,,,,,,
1078,13.73,-4.7326,,,,,,,,,,,,,,
1079,13.71,-4.7471,,,,,,,,,,,,,,
1080,13.71,-4.7525,-5.1504,-5.1214,-4.2914,-5.1883,-5.5121,-7.382,-8.9969,-8.0005,-5.8593,-4.2244,-4.4161,-3.1972,-4.1214,-5.2408
1081,13.71,-4.6313,,,,,,,,,,,,,,
1082,13.71,-4.767,-4.9153,-5.2661,-4.4017,-5.3149,-5.6495,-8.1849,-9.0403,-11.0007,-3.3853,-4.0671,-3.0291,-7.0167,30.4036,-5.6676
1083,13.71,-4.767,-5.0256,-5.1178,-4.313,-5.2263,-5.5536,-7.9318,-8.9445,-10.3587,-4.0418,-4.0128,-3.3401,-4.6422,-2.9694,-4.5481
1084,13.71,-4.7851,-5.022,-5.1341,-4.3185,-5.1992,-5.5392,-7.8576,-8.9463,-9.6263,-4.2389,-4.1033,-3.3383,-4.7326,-4.0038,-4.9333
1085,13.71,-4.7362,,,,,,,,,,,,,,
1086,13.71,-4.7471,-5.116,-5.1033,-4.3112,-5.1829,-5.5265,-7.6261,-9.0638,-8.0764,-5.9949,-4.2244,-4.4017,-3.181,-3.9875,-5.0834
1087,13.75,-4.729,-4.9659,-5.2263,-4.3763,-5.2914,-5.6206,-8.1994,-9.0241,-11.3479,-3.0978,-3.9821,-2.9278,-6.2608,11.5234,-5.1883
1088,13.75,-4.6277,-5.031,-5.1757,-4.342,-5.2281,-5.5591,-7.7654,-8.9789,-9.903,-4.2461,-4.1268,-3.6855,-4.2624,-3.6602,-4.7597
1089,13.75,-4.7326,-5.031,-5.1449,-4.3347,-5.201,-5.5464,-7.7147,-8.9499,-9.6064,-4.5536,-4.1593,-3.577,-4.72,-4.087,-4.729
1090,13.75,-4.7923,-5.0003,-5.1269,-4.295,-5.2209,-5.5338,-7.9191,-8.9354,-9.9988,-4.3637,-4.1828,-3.2786,-4.9858,-4.0689,-4.7851
1091,13.75,-4.6512,-5.1883,-5.1142,-4.304,-5.1847,-5.5283,-7.5375,-8.9608,-8.4363,-5.4922,-4.1575,-4.219,-3.3238,-4.1286,-5.1775
1092,13.75,-4.8158,-4.9985,-5.1467,-4.3167,-5.2046,-5.5464,-8.0385,-8.9373,-10.6535,-3.5861,-4.0454,-2.926,-5.3873,-4.1141,-4.8646
1093,13.75,-4.6621,,,,,,,,,,,,,,
1094,13.74,-4.7887,-5.0744,-5.1287,-4.313,-5.1956,-5.5283,-7.6316,-8.9463,-8.4363,-5.5717,-4.1413,-4.0653,-3.7217,-4.0273,-5.2028
1095,13.74,-4.7579,-4.9189,-5.1196,-4.342,-5.2408,-5.5735,-8.0656,-8.9626,-10.8741,-3.5571,-3.9966,-3.0019,-5.3692,-4.0544,-4.8881
1096,13.74,-4.8122,-5.0563,-5.1431,-4.3275,-5.2498,-5.5862,-7.9082,-9.0204,-9.8198,-4.4849,-4.2082,-3.6385,-4.4505,-4.049,-5.0183
1097,13.74,-4.729,-4.9116,-5.1793,-4.3619,-5.2534,-5.5898,-8.1542,-8.9571,-11.3588,-3.0616,-3.9568,-2.6782,-5.9985,-4.0382,-4.4812
1098,13.74,-4.7507,-5.0708,-5.1341,-4.3149,-5.21,-5.5102,-7.7021,-8.9662,-8.4074,-5.5283,-4.2027,-4.295,-3.407,-4.0472,-5.1902
1099,13.74,-4.6946,-4.9225,-5.1449,-4.3456,-5.2299,-5.5753,-8.1072,-8.9789,-11.0278,-3.1918,-4.011,-2.9947,-5.7689,-4.1702,-4.7326
1100,13.74,-4.7851,-5.0382,-5.1865,-4.3854,-5.2715,-5.5916,-8.1072,-8.9861,-11.2683,-3.0598,-3.9893,-2.8482,-9.9229,42.7933,-8.3405
1101,13.72,-4.8267,-5.0401,-5.2191,-4.3782,-5.2788,-5.5952,-8.0529,-9.0494,-10.1525,-4.1702,-3.955,-3.284,-3.1755,23.4357,-2.7867
1102,13.72,-4.8176,-5.1558,-5.1956,-4.3492,-5.2354,-5.5536,-7.7129,-8.9825,-8.0764,-6.0727,-4.2353,-4.38,-1.7234,16.8529,-4.0327
1103,13.72,-4.691,,,,,,,,,,,,,,
1104,13.72,-4.8049,-5.0473,-5.1938,-4.3782,-5.2824,-5.5862,-8.1452,-9.0313,-10.4817,-4.0454,-4.0526,-2.9947,-5.1902,15.5617,-4.6133
1105,13.72,-4.72,-5.1232,-5.1214,-4.2932,-5.192,-5.4976,-7.4399,-8.9101,-8.3314,-5.7273,-4.0345,-4.1973,-2.5263,-1.7035,-4.398
1106,13.72,-4.8538,-5.0238,-5.2191,-4.3836,-5.277,-5.6079,-8.0873,-9.0005,-10.4564,-3.5897,-3.9893,-3.1611,-7.4742,36.1527,-6.5827
1107,13.72,-4.8484,-5.0925,-5.2209,-4.3763,-5.277,-5.6206,-8.1379,-9.0385,-10.6372,-3.8863,-4.0291,-3.2822,-3.5318,12.9268,-3.0399
1108,13.72,-4.7308,-5.1522,-5.1648,-4.3311,-5.2173,-5.5536,-7.5393,-9.0096,-8.42,-5.6043,-4.1503,-4.2877,-1.9259,-3.0309,-4.1485
1109,13.75,-4.7543,-5.0581,-5.1196,-4.3058,-5.2028,-5.5229,-7.608,-8.9716,-8.109,-5.9425,-4.1792,-4.6802,-2.6728,-3.9622,-4.9677
1110,13.75,-4.7543,-5.1576,-5.1811,-4.3565,-5.2498,-5.5735,-7.6786,-9.0584,-8.4996,-5.5319,-4.1611,-4.0816,-3.5879,-4.0725,-4.9153
1111,13.75,-4.7742,-4.9966,-5.1612,-4.3311,,-5.5482,-8.2066,-8.9698,-11.0116,-3.1032,-3.9279,-2.8175,-5.8358,-4.1232,-4.8158
1112,13.75,-4.7579,-5.1269,-5.1612,-4.3149,-5.2118,-5.5175,-7.6026,-9.006,-7.9082,-6.0293,-4.3094,-4.5644,-3.1792,-4.0345,-5.1504
1113,13.75,-4.7507,-5.0437,-5.154,-4.2787,-5.1992,-5.5374,-7.5936,-8.968,-8.5593,-5.6875,-4.2317,-4.1304,-3.8881,-4.0544,-5.0256
1114,13.75,-4.7941,-5.0437,-5.1449,-4.3004,-5.2118,-5.5319,-7.9987,-8.8939,-11.1074,-3.2642,-4.0345,-3.0019,-5.7544,-4.049,-4.4613
1115,13.75,-4.6747,,,,,,,,,,,,,,
1116,13.75,-4.7742,-5.163,-5.1287,-4.3076,-5.1992,-5.5392,-7.4851,-8.9969,-7.9951,-6.0003,-4.1666,-4.4342,-3.1249,-4.1449,-5.324
1117,13.75,-4.7091,-4.8881,-5.1287,-4.3185,-5.2227,-5.5464,-8.1271,-8.9644,-11.3298,-2.9856,-3.9279,-2.8102,-5.9497,-4.0852,-4.313
1118,13.75,-4.7652,-5.1666,-5.1269,-4.304,-5.2082,-5.5229,-7.5827,-8.9843,-8.0204,-5.9714,-4.1991,-4.0671,-3.2045,-4.0255,-5.1974
1119,13.75,-4.7543,,,,,,,,,,,,,,
1120,13.75,-4.776,,-5.1721,-4.3384,-5.2245,-5.5735,-8.0999,-8.9192,-11.3642,-3.0254,-3.9568,-2.9061,-5.8701,-4.1937,-4.691
1121,13.75,-4.7887,-5.1287,-5.1467,-4.2895,-5.1684,-5.4795,-7.4507,-8.8848,-8.3025,-5.7074,-4.1738,-4.2009,-3.4974,-4.049,-5.1232
1122,13.75,-4.7814,-4.9948,-5.1359,-4.3203,-5.2173,-5.5663,-8.0801,-8.8866,-10.97,-3.4884,-3.9333,-3.1032,-5.6947,-4.0798,-4.644
1123,13.75,-4.767,,,,,,,,,,,,,,
1124,13.75,-4.7923,-5.0111,-5.1883,-4.342,-5.2534,-5.588,-8.1669,,-11.4456,-2.9187,-4.0038,-2.7903,-5.1703,-3.2913,-3.9369
1125,13.64,-4.6729,-5.2534,-5.1938,-4.3565,-5.2173,-5.4741,-7.6822,-8.9409,-8.5647,-5.5283,-4.181,-4.3691,-5.4668,23.2404,-6.608
1126,13.64,-4.8031,-5.107,-5.2498,-4.3908,-5.3113,-5.6694,-8.2645,-9.1054,-11.3154,-3.2443,-4.002,-3.1828,-7.5013,28.2154,-6.0293
1127,13.64,-4.7814,-5.0346,-5.2842,-4.4197,-5.2932,-5.6296,-8.2103,-9.0168,-11.3497,-3.0001,-4.0038,-3.0453,-6.6007,24.3725,-5.4379
1128,13.64,-4.7977,,,,,,,,,,,,,,
1129,13.64,-4.6657,-5.1449,-5.1377,-4.3275,-5.2028,-5.5482,-7.6858,-8.9029,-9.2411,-4.6802,-4.1666,-4.0183,-3.2931,-3.5752,
1130,13.64,-4.6856,,,,,,,,,,,,,,
1131,13.64,-4.8104,-5.022,-5.2118,-4.3691,-5.2516,-5.5898,-8.1343,-9.0186,-11.1472,-3.3654,-4.0327,-2.9513,-5.4379,4.6423,-4.2552
1132,13.64,-4.8031,-5.107,-5.1956,-4.3583,-5.2516,-5.5862,-8.0385,-9.0005,-10.6173,-3.8266,-4.0743,-3.1918,-4.9605,8.1181,-4.5283
1133,13.66,-4.7398,-4.9496,-5.1865,-4.3402,-5.2064,-5.5428,-8.0583,-8.9789,-11.2864,-3.0092,-3.9423,-2.8193,-5.9171,-3.662,-4.3619
